Date,Symbol,Open,High,Low,Close,SP,Vol,OI
2020-03-24,S50M20C575,0,0,0,0,168.8,0,0.0
2020-03-25,S50M20C575,0,0,0,0,196.3,0,0.0
2020-03-26,S50M20C575,0,0,0,0,200.3,0,0.0
2020-03-27,S50M20C575,0,0,0,0,198.9,0,0.0
2020-03-30,S50M20C575,0,0,0,0,187.2,0,0.0
2020-03-31,S50M20C575,0,0,0,0,207.3,0,0.0
2020-04-01,S50M20C575,0,0,0,0,192.0,0,0.0
2020-04-02,S50M20C575,0,0,0,0,213.0,0,0.0
2020-04-03,S50M20C575,0,0,0,0,209.7,0,0.0
2020-04-07,S50M20C575,0,0,0,0,262.5,0,0.0
2020-04-08,S50M20C575,0,0,0,0,251.7,0,0.0
2020-04-09,S50M20C575,0,0,0,0,250.8,0,0.0
2020-04-10,S50M20C575,0,0,0,0,260.4,0,0.0
2020-04-13,S50M20C575,0,0,0,0,262.3,0,0.0
2020-04-14,S50M20C575,0,0,0,0,272.3,0,0.0
2020-04-15,S50M20C575,0,0,0,0,255.8,0,0.0
2020-04-16,S50M20C575,0,0,0,0,230.8,0,0.0
2020-04-17,S50M20C575,0,0,0,0,259.8,0,0.0
2020-04-20,S50M20C575,0,0,0,0,279.9,0,0.0
2020-04-21,S50M20C575,0,0,0,0,267.2,0,0.0
2020-04-22,S50M20C575,0,0,0,0,272.2,0,0.0
2020-04-23,S50M20C575,0,0,0,0,276.7,0,0.0
2020-04-24,S50M20C575,0,0,0,0,264.7,0,0.0
2020-04-27,S50M20C575,0,0,0,0,270.4,0,0.0
2020-04-28,S50M20C575,0,0,0,0,275.9,0,0.0
2020-04-29,S50M20C575,0,0,0,0,278.9,0,0.0
2020-04-30,S50M20C575,0,0,0,0,294.5,0,0.0
2020-05-05,S50M20C575,0,0,0,0,278.0,0,0.0
2020-05-07,S50M20C575,0,0,0,0,264.1,0,0.0
2020-05-08,S50M20C575,0,0,0,0,269.6,0,0.0
2020-05-11,S50M20C575,0,0,0,0,285.7,0,0.0
2020-05-12,S50M20C575,0,0,0,0,294.0,0,0.0
2020-05-13,S50M20C575,0,0,0,0,288.9,0,0.0
2020-05-14,S50M20C575,0,0,0,0,277.7,0,0.0
2020-05-15,S50M20C575,0,0,0,0,276.2,0,0.0
2020-05-18,S50M20C575,0,0,0,0,280.7,0,0.0
2020-05-19,S50M20C575,0,0,0,0,297.3,0,0.0
2020-05-20,S50M20C575,0,0,0,0,305.0,0,0.0
2020-05-21,S50M20C575,0,0,0,0,304.0,0,0.0
2020-05-22,S50M20C575,0,0,0,0,290.0,0,0.0
2020-05-25,S50M20C575,0,0,0,0,300.4,0,0.0
2020-05-26,S50M20C575,0,0,0,0,310.9,0,0.0
2020-05-27,S50M20C575,0,0,0,0,317.6,0,0.0
2020-05-28,S50M20C575,0,0,0,0,311.4,0,0.0
2020-05-29,S50M20C575,0,0,0,0,318.7,0,0.0
2020-06-01,S50M20C575,0,0,0,0,324.3,0,0.0
