Date,Symbol,Open,High,Low,Close,SP,Vol,OI
2014-01-03,S50M14C775,0,0,0,0,73.4,0,0.0
2014-01-06,S50M14C775,0,0,0,0,78.8,0,0.0
2014-01-07,S50M14C775,0,0,0,0,98.0,0,0.0
2014-01-08,S50M14C775,0,0,0,0,95.8,0,0.0
2014-01-09,S50M14C775,0,0,0,0,96.2,0,0.0
2014-01-10,S50M14C775,0,0,0,0,94.4,0,0.0
2014-01-13,S50M14C775,0,0,0,0,113.0,0,0.0
2014-01-14,S50M14C775,0,0,0,0,119.3,0,0.0
2014-01-15,S50M14C775,0,0,0,0,105.9,0,0.0
2014-01-16,S50M14C775,0,0,0,0,119.9,0,0.0
2014-01-17,S50M14C775,0,0,0,0,116.7,0,0.0
2014-01-20,S50M14C775,0,0,0,0,112.2,0,0.0
2014-01-21,S50M14C775,0,0,0,0,112.7,0,0.0
2014-01-22,S50M14C775,0,0,0,0,111.6,0,0.0
2014-01-23,S50M14C775,0,0,0,0,123.9,0,0.0
2014-01-24,S50M14C775,0,0,0,0,128.0,0,0.0
2014-01-27,S50M14C775,0,0,0,0,111.6,0,0.0
2014-01-28,S50M14C775,0,0,0,0,100.8,0,0.0
2014-01-29,S50M14C775,0,0,0,0,99.1,0,0.0
2014-01-30,S50M14C775,0,0,0,0,94.0,0,0.0
2014-01-31,S50M14C775,0,0,0,0,100.9,0,0.0
2014-02-03,S50M14C775,0,0,0,0,110.7,0,0.0
2014-02-04,S50M14C775,0,0,0,0,98.8,0,0.0
2014-02-05,S50M14C775,0,0,0,0,99.6,0,0.0
2014-02-06,S50M14C775,0,0,0,0,108.9,0,0.0
2014-02-07,S50M14C775,0,0,0,0,109.9,0,0.0
2014-02-10,S50M14C775,0,0,0,0,105.7,0,0.0
2014-02-11,S50M14C775,0,0,0,0,109.1,0,0.0
2014-02-12,S50M14C775,0,0,0,0,120.7,0,0.0
2014-02-13,S50M14C775,0,0,0,0,118.4,0,0.0
