Date,Symbol,Open,High,Low,Close,SP,Vol,OI
2015-01-06,S50M15C925,0,0,0,0,75.2,0,0.0
2015-01-07,S50M15C925,0,0,0,0,89.3,0,0.0
2015-01-08,S50M15C925,0,0,0,0,101.5,0,0.0
2015-01-09,S50M15C925,0,0,0,0,104.0,0,0.0
2015-01-12,S50M15C925,0,0,0,0,103.6,0,0.0
2015-01-13,S50M15C925,0,0,0,0,103.0,0,0.0
2015-01-14,S50M15C925,109.0,109.0,109.0,109.0,95.4,2,2.0
2015-01-15,S50M15C925,0,0,0,0,93.2,0,2.0
2015-01-16,S50M15C925,0,0,0,0,88.8,0,2.0
2015-01-19,S50M15C925,0,0,0,0,100.9,0,2.0
2015-01-20,S50M15C925,0,0,0,0,99.2,0,2.0
2015-01-21,S50M15C925,0,0,0,0,98.2,0,2.0
2015-01-22,S50M15C925,0,0,0,0,117.4,0,2.0
2015-01-23,S50M15C925,126.1,130.4,126.1,130.4,152.7,3,1.0
2015-01-26,S50M15C925,0,0,0,0,143.7,0,1.0
2015-01-27,S50M15C925,145.8,145.8,143.0,143.0,140.9,3,4.0
2015-01-28,S50M15C925,129.3,129.3,129.3,129.3,140.6,1,5.0
2015-01-29,S50M15C925,0,0,0,0,134.8,0,5.0
2015-01-30,S50M15C925,0,0,0,0,129.0,0,5.0
2015-02-02,S50M15C925,0,0,0,0,129.1,0,5.0
2015-02-03,S50M15C925,0,0,0,0,145.3,0,5.0
2015-02-04,S50M15C925,0,0,0,0,142.3,0,5.0
2015-02-05,S50M15C925,0,0,0,0,146.4,0,5.0
2015-02-06,S50M15C925,144.3,144.3,144.3,144.3,148.6,10,15.0
2015-02-09,S50M15C925,0,0,0,0,138.8,0,15.0
2015-02-10,S50M15C925,0,0,0,0,132.7,0,15.0
2015-02-11,S50M15C925,0,0,0,0,138.7,0,15.0
2015-02-12,S50M15C925,0,0,0,0,143.9,0,15.0
2015-02-13,S50M15C925,0,0,0,0,143.7,0,15.0
2015-02-16,S50M15C925,0,0,0,0,137.7,0,15.0
2015-02-17,S50M15C925,0,0,0,0,125.2,0,15.0
2015-02-18,S50M15C925,0,0,0,0,134.8,0,15.0
2015-02-19,S50M15C925,0,0,0,0,130.2,0,15.0
2015-02-20,S50M15C925,0,0,0,0,131.9,0,15.0
2015-02-23,S50M15C925,0,0,0,0,123.5,0,15.0
2015-02-24,S50M15C925,0,0,0,0,125.8,0,15.0
2015-02-25,S50M15C925,0,0,0,0,119.3,0,15.0
2015-02-26,S50M15C925,0,0,0,0,124.0,0,15.0
2015-02-27,S50M15C925,0,0,0,0,116.0,0,15.0
2015-03-02,S50M15C925,0,0,0,0,112.4,0,15.0
2015-03-03,S50M15C925,0,0,0,0,101.9,0,15.0
2015-03-05,S50M15C925,0,0,0,0,96.3,0,15.0
2015-03-06,S50M15C925,99.9,99.9,99.9,99.9,99.9,1,16.0
2015-03-09,S50M15C925,0,0,0,0,100.7,0,16.0
2015-03-10,S50M15C925,0,0,0,0,84.1,0,16.0
2015-03-11,S50M15C925,0,0,0,0,92.8,0,16.0
2015-03-12,S50M15C925,86.7,86.7,86.7,86.7,90.4,1,16.0
2015-03-13,S50M15C925,0,0,0,0,88.2,0,16.0
